bin	mis
AX-601365098	26	44.7303921568627
AX-388223714	27	54.9019607843137
AX-611464373	27	62.1323529411765
AX-599844667	27	45.7107843137255
AX-611683723	27	50.1225490196078
AX-600279780	28	38.2352941176471
AX-600300242	28	38.8480392156863
AX-387509729	28	0.122549019607843
AX-600280078	28	0.122549019607843
AX-611659674	28	33.7009803921569
AX-600086128	28	13.3578431372549
AX-612090098	29	21.5686274509804
AX-600381529	29	4.90196078431373
AX-611814578	29	21.9362745098039
AX-600446412	29	31.25
AX-605953695	29	28.1862745098039
AX-612090105	30	36.8872549019608
AX-611878523	31	42.7696078431373
AX-599552116	31	39.2156862745098
AX-389046599	31	27.0833333333333
AX-600361895	31	51.593137254902
AX-389099855	32	0.612745098039216
AX-605353647	32	0.122549019607843
AX-599552189	32	34.1911764705882
AX-599552279	32	38.7254901960784
AX-599552223	33	0
AX-600599504	34	33.7009803921569
AX-605597822	34	41.7892156862745
AX-600599654	35	2.32843137254902
AX-388499705	36	40.3186274509804
AX-600583817	36	30.6372549019608
AX-601612290	36	5.26960784313725
AX-601970788	37	38.9705882352941
AX-601612267	38	27.5735294117647
AX-600600221	39	25.4901960784314
AX-600440835	40	28.7990196078431
AX-613038686	41	45.5882352941176
AX-601662600	41	39.828431372549
AX-606335525	41	62.0098039215686
AX-613038652	42	56.7401960784314
AX-606636740	42	53.6764705882353
AX-614024009	42	56.3725490196078
AX-599925372	43	21.9362745098039
AX-611685994	44	11.8872549019608
AX-599899577	44	54.0441176470588
AX-599924881	44	21.9362745098039
AX-605852384	44	32.5980392156863
AX-611094094	44	50
AX-611093668	44	24.1421568627451
AX-389461222	45	37.1323529411765
AX-599899417	46	10.2941176470588
AX-599899294	47	5.3921568627451
AX-386403147	48	42.7696078431373
AX-602484381	49	20.343137254902
AX-389352367	50	32.5980392156863
AX-601725942	50	24.8774509803922
AX-601726020	50	28.7990196078431
AX-602599949	51	40.4411764705882
AX-165891693	52	40.3186274509804
AX-388459368	53	32.2303921568627
AX-600085866	53	40.3186274509804
AX-601571199	54	0.122549019607843
AX-605871134	54	19.3627450980392
AX-389850937	55	0
AX-599716927	55	0
AX-117398893	55	0
AX-605397961	56	42.8921568627451
AX-599717122	56	42.7696078431373
AX-601593313	56	41.0539215686275
AX-599718250	56	69.3627450980392
AX-601849819	57	30.6372549019608
AX-605398126	57	36.6421568627451
AX-601848474	57	27.8186274509804
AX-599717856	57	38.3578431372549
AX-601497220	57	32.1078431372549
AX-601597853	58	4.5343137254902
AX-601901377	58	34.9264705882353
AX-611814207	58	28.6764705882353
AX-600107941	59	0.122549019607843
AX-600085663	59	39.828431372549
AX-611878056	59	0.490196078431373
AX-613285406	60	47.9166666666667
AX-602214342	60	27.6960784313725
AX-388299071	60	41.7892156862745
AX-613285637	61	26.2254901960784
AX-602208774	62	24.6323529411765
AX-613286248	62	45.8333333333333
AX-389276174	63	45.4656862745098
AX-602214491	63	25.3676470588235
AX-601416321	63	93.6274509803922
AX-601646580	64	38.7254901960784
AX-601646611	65	52.9411764705882
AX-611396146	66	36.2745098039216
AX-611396084	66	31.8627450980392
AX-387830601	66	29.5343137254902
AX-600769394	67	0.122549019607843
AX-602000088	68	34.3137254901961
AX-602000071	69	0.735294117647059
AX-600769094	70	28.3088235294118
AX-606185613	71	9.43627450980392
AX-605638809	71	1.96078431372549
AX-340397258	71	0
AX-600754922	71	9.55882352941176
AX-600768814	72	1.83823529411765
AX-606493525	72	28.6764705882353
AX-601423818	73	37.6225490196078
AX-601617858	74	44.9754901960784
AX-606193568	75	17.156862745098
AX-605650711	75	12.9901960784314
AX-388644609	76	2.08333333333333
AX-601614334	77	36.7647058823529
AX-601416638	78	49.5098039215686
AX-602154981	78	85.0490196078431
AX-602008286	78	48.2843137254902
AX-605454622	78	47.4264705882353
AX-389170339	78	52.328431372549
AX-606204741	78	55.8823529411765
AX-606568094	78	48.8970588235294
AX-602730836	78	74.8774509803922
AX-600438246	78	56.1274509803922
AX-389468435	78	58.9460784313725
AX-389622037	78	45.9558823529412
AX-605879523	78	73.6519607843137
AX-599581506	78	32.1078431372549
AX-602103872	79	5.75980392156863
AX-605805045	80	24.5098039215686
AX-601423295	81	30.0245098039216
AX-388246301	82	76.1029411764706
AX-601417359	83	39.9509803921569
AX-601632387	84	68.5049019607843
AX-600976631	84	64.093137254902
AX-601638159	84	53.0637254901961
AX-601628948	84	67.6470588235294
AX-601330484	84	93.5049019607843
AX-606208714	84	64.828431372549
AX-602405875	84	51.7156862745098
AX-601329355	84	70.4656862745098
AX-601576459	84	75.1225490196078
AX-602282721	84	62.8676470588235
AX-606315035	84	52.0833333333333
AX-605458079	84	61.7647058823529
AX-601574096	84	47.0588235294118
AX-606118955	84	56.4950980392157
AX-605353065	84	47.7941176470588
AX-611690996	84	65.0735294117647
AX-605291356	84	57.2303921568627
AX-614067922	85	54.5343137254902
AX-613989212	85	56.0049019607843
AX-601002495	85	59.9264705882353
AX-612532506	85	51.8382352941176
AX-601608489	85	66.0539215686274
AX-601706668	85	69.8529411764706
AX-611777923	85	55.5147058823529
AX-601246670	85	62.9901960784314
AX-601676949	85	68.6274509803922
AX-614112894	85	48.7745098039216
AX-602347574	85	61.5196078431373
AX-613562614	85	62.0098039215686
AX-601259164	85	64.5833333333333
AX-613718437	86	45.8333333333333
AX-601584714	86	31.7401960784314
AX-602401608	87	40.5637254901961
AX-612471897	88	39.3382352941176
AX-602030796	89	17.6470588235294
AX-600964924	90	0
AX-601618325	91	40.0735294117647
AX-600965401	92	32.843137254902
AX-601622000	93	0
AX-600965737	94	34.0686274509804
AX-601622013	95	10.7843137254902
AX-600977318	95	0.122549019607843
AX-600977268	96	38.9705882352941
AX-600977305	97	21.6911764705882
AX-614153492	98	27.328431372549
AX-614135311	98	37.7450980392157
AX-613730442	99	5.3921568627451
AX-602412715	100	26.1029411764706
AX-601610715	101	43.1372549019608
AX-601610722	102	11.0294117647059
AX-605624675	103	37.5
AX-600681355	104	0
AX-600666255	105	39.5833333333333
AX-600648849	106	32.5980392156863
AX-605616710	106	24.2647058823529
AX-389533453	107	15.8088235294118
AX-600633067	107	30.2696078431373
AX-600633030	107	32.1078431372549
AX-605609578	108	34.3137254901961
AX-600648204	108	27.5735294117647
AX-600632622	108	7.23039215686275
AX-387961389	108	23.7745098039216
AX-388166627	108	49.7549019607843
AX-612219450	109	31.1274509803922
AX-601609949	109	33.2107843137255
AX-612288273	110	0
AX-600933225	111	44.8529411764706
AX-601614499	112	28.921568627451
AX-600669855	113	40.3186274509804
AX-602206937	113	15.8088235294118
AX-117424976	113	39.4607843137255
AX-606506935	114	63.1127450980392
AX-389493512	114	52.2058823529412
AX-611655790	114	58.4558823529412
AX-611418154	114	45.343137254902
AX-602196019	114	58.578431372549
AX-600234243	114	35.7843137254902
AX-600717651	114	56.4950980392157
AX-606045966	114	0.245098039215686
AX-605267566	114	53.4313725490196
AX-601573476	114	36.3970588235294
AX-613140979	114	50.8578431372549
AX-613510532	114	55.2696078431373
AX-601495842	114	41.7892156862745
AX-606518104	115	25.8578431372549
AX-600980429	115	22.5490196078431
AX-600980835	115	0
AX-600980897	115	0.122549019607843
AX-601622427	116	43.6274509803922
AX-600992273	116	41.421568627451
AX-389300836	116	41.1764705882353
AX-600992741	117	6.61764705882353
AX-388828727	118	18.75
AX-601674139	118	39.3382352941176
AX-612887435	118	29.4117647058824
AX-601424037	119	5.88235294117647
AX-601424106	120	34.9264705882353
AX-602300349	121	43.2598039215686
AX-613604523	121	35.171568627451
AX-602382916	122	18.6274509803922
AX-614022994	122	41.0539215686275
AX-613989684	122	0.245098039215686
AX-387723111	122	9.55882352941176
AX-601669122	122	14.9509803921569
AX-613700887	122	32.843137254902
AX-602382667	122	37.0098039215686
AX-602382879	123	38.1127450980392
AX-613989930	123	27.0833333333333
AX-601665956	123	1.83823529411765
AX-602382713	123	28.3088235294118
AX-601669141	124	34.3137254901961
AX-613989129	124	48.406862745098
AX-602382614	125	0.122549019607843
AX-612502192	126	25.4901960784314
AX-601002407	126	46.3235294117647
AX-117401847	127	39.4607843137255
AX-601002660	127	0
AX-601619311	127	41.9117647058824
AX-601003035	128	22.1813725490196
AX-601003143	129	4.65686274509804
AX-601619322	130	34.6813725490196
AX-601003253	131	46.5686274509804
AX-602037979	132	47.4264705882353
AX-389889858	132	32.9656862745098
AX-606233884	133	32.4754901960784
AX-605700014	134	67.4019607843137
AX-613432251	134	91.421568627451
AX-600843766	134	68.3823529411765
AX-599622088	134	52.9411764705882
AX-600336348	134	52.0833333333333
AX-612612091	134	53.3088235294118
AX-612683735	134	46.9362745098039
AX-601411900	134	60.4166666666667
AX-611237937	134	60.2941176470588
AX-601003887	135	39.2156862745098
AX-600759724	136	9.19117647058824
AX-612383142	136	25.4901960784314
AX-600773321	137	27.8186274509804
AX-612312642	138	39.2156862745098
AX-612382661	139	38.8480392156863
AX-600758106	140	26.1029411764706
AX-612381270	140	24.0196078431373
AX-605646356	141	24.1421568627451
AX-605639164	142	38.3578431372549
AX-600770204	142	29.0441176470588
AX-600769743	142	0
AX-600756536	143	37.6225490196078
AX-600755950	144	42.5245098039216
AX-600755654	145	7.35294117647059
AX-602000110	145	5.14705882352941
AX-388004516	145	20.2205882352941
AX-600204410	146	33.4558823529412
AX-388287525	147	7.47549019607843
AX-605506302	147	3.30882352941176
AX-600184036	147	39.5833333333333
AX-601600289	147	39.828431372549
AX-600206947	148	0.245098039215686
AX-606047863	148	27.9411764705882
AX-599869384	149	35.0490196078431
AX-601623991	150	34.3137254901961
AX-601040951	150	50.7352941176471
AX-117432139	150	34.9264705882353
AX-606522222	150	40.4411764705882
AX-600442408	151	10.6617647058824
AX-606234579	151	40.8088235294118
AX-386196208	151	39.9509803921569
AX-601041112	152	16.0539215686275
AX-387949565	152	17.7696078431373
AX-387952580	152	41.9117647058824
AX-601620250	152	4.65686274509804
AX-606509968	152	24.0196078431373
AX-601642975	152	35.171568627451
AX-602039339	153	31.1274509803922
AX-602207782	154	42.4019607843137
AX-606522556	154	5.88235294117647
AX-606522850	154	38.7254901960784
AX-602208479	154	25.2450980392157
AX-611534073	155	41.9117647058824
AX-389260853	155	0
AX-611498024	155	1.47058823529412
AX-600332506	155	37.5
AX-389861094	155	7.47549019607843
AX-606368988	155	10.7843137254902
AX-601638123	155	0.122549019607843
AX-613089175	155	0
AX-602149176	155	40.8088235294118
AX-175432492	155	5.14705882352941
AX-606380675	155	0
AX-388920503	155	38.9705882352941
AX-613022538	155	39.4607843137255
AX-602149894	155	7.1078431372549
AX-602150078	155	42.156862745098
AX-389845353	155	31.4950980392157
AX-613100586	155	38.9705882352941
AX-601594739	155	0.245098039215686
AX-599952127	155	19.7303921568627
AX-611779865	155	33.0882352941176
AX-605452461	155	29.7794117647059
AX-602170276	155	26.8382352941176
AX-601515720	155	0
AX-600135459	155	2.69607843137255
AX-601908883	155	32.1078431372549
AX-387814677	155	17.0343137254902
AX-601908288	155	17.2794117647059
AX-605503495	155	48.1617647058824
AX-601909597	155	53.7990196078431
AX-388153709	155	39.7058823529412
AX-601439036	155	42.5245098039216
AX-601439062	155	31.7401960784314
AX-601445151	155	40.8088235294118
AX-602108021	155	28.7990196078431
AX-602103769	155	43.8725490196078
AX-602103933	155	49.2647058823529
AX-611534144	156	30.0245098039216
AX-599645956	157	20.8333333333333
AX-599622891	157	4.16666666666667
AX-387765214	157	6.25
AX-606369039	157	15.1960784313725
AX-601634492	157	39.828431372549
AX-606379719	157	12.3774509803922
AX-388940805	157	36.0294117647059
AX-602151126	157	0.857843137254902
AX-613098868	157	8.21078431372549
AX-611778479	157	9.06862745098039
AX-599952290	157	22.5490196078431
AX-611851630	157	14.2156862745098
AX-600158162	157	39.093137254902
AX-600161137	157	34.8039215686275
AX-600161221	157	0.367647058823529
AX-600141971	157	4.28921568627451
AX-611856916	157	3.30882352941176
AX-611857028	157	0.122549019607843
AX-388131972	157	0
AX-602103409	157	13.7254901960784
AX-601438928	157	40.5637254901961
AX-388295055	157	0
AX-612904227	157	41.2990196078431
AX-601629237	157	39.828431372549
AX-606615292	157	4.28921568627451
AX-605382534	158	34.6813725490196
AX-601638106	158	48.0392156862745
AX-613018822	158	33.7009803921569
AX-613019576	158	39.093137254902
AX-613022238	158	63.8480392156863
AX-606371309	158	34.4362745098039
AX-613947380	158	17.8921568627451
AX-601662759	158	19.3627450980392
AX-599977645	158	37.3774509803922
AX-606091618	158	31.25
AX-389766366	158	19.6078431372549
AX-605810387	158	30.5147058823529
AX-600447079	158	38.7254901960784
AX-612904917	158	31.25
AX-613474602	158	29.5343137254902
AX-613084537	159	57.7205882352941
AX-599593757	159	78.4313725490196
AX-605236261	159	50.8578431372549
AX-605382855	159	62.6225490196078
AX-601607454	159	58.0882352941176
AX-613656706	159	57.9656862745098
AX-600141681	160	50.3676470588235
AX-602103746	161	14.828431372549
AX-606308198	162	8.94607843137255
AX-601440680	162	42.156862745098
AX-389057711	163	32.9656862745098
AX-601446850	164	5.02450980392157
AX-606616081	164	40.4411764705882
AX-613527221	164	39.9509803921569
AX-602103965	165	49.8774509803922
AX-388935880	165	66.7892156862745
AX-599604831	165	62.5
AX-601607070	165	36.7647058823529
AX-614179928	165	50.3676470588235
AX-601610027	165	47.671568627451
AX-601656522	165	26.4705882352941
AX-606267657	165	49.7549019607843
AX-601810663	165	57.7205882352941
AX-601166439	165	56.25
AX-601893817	165	64.828431372549
AX-600853563	165	55.0245098039216
AX-601911049	165	50.9803921568627
AX-601964610	165	50.2450980392157
AX-606429009	165	49.6323529411765
AX-611777820	165	64.093137254902
AX-601591667	165	44.4852941176471
AX-613887992	165	58.2107843137255
AX-606187853	165	56.1274509803922
AX-602254590	166	16.9117647058824
AX-606614484	166	0
AX-602254569	166	15.1960784313725
AX-613524260	167	38.7254901960784
AX-613523540	167	12.0098039215686
AX-388331448	167	23.1617647058824
AX-606612569	168	2.20588235294118
AX-601648116	168	6.98529411764706
AX-606624042	168	28.921568627451
AX-613521598	169	26.1029411764706
AX-602253393	170	35.5392156862745
AX-388027733	171	6.37254901960784
AX-602258716	171	37.7450980392157
AX-606623445	171	14.3382352941176
AX-602253150	172	0
AX-613520509	173	10.0490196078431
AX-611915840	173	30.3921568627451
AX-605515834	173	24.3872549019608
AX-600244457	173	31.0049019607843
AX-601188235	173	26.593137254902
AX-613465384	174	32.3529411764706
AX-606610854	174	6.12745098039216
AX-601648056	174	37.0098039215686
AX-388326895	174	43.8725490196078
AX-600243886	174	3.43137254901961
AX-600244210	174	4.04411764705882
AX-600223412	174	37.3774509803922
AX-388072713	174	0
AX-389340000	174	35.906862745098
AX-601188389	175	39.4607843137255
AX-602062027	176	23.8970588235294
AX-614176854	177	20.0980392156863
AX-613781426	178	38.1127450980392
AX-601677280	179	40.4411764705882
AX-387687168	179	36.6421568627451
AX-601677293	179	18.5049019607843
AX-387687166	180	0
AX-601112837	180	25
AX-601112833	180	38.8480392156863
AX-605721142	180	12.7450980392157
AX-612650127	181	41.0539215686275
AX-601102315	181	40.6862745098039
AX-388337926	181	45.7107843137255
AX-602045817	181	23.406862745098
AX-601102355	182	26.1029411764706
AX-605720986	183	39.5833333333333
AX-601625334	184	0.735294117647059
AX-601823200	184	0
AX-612578664	185	37.2549019607843
AX-602402058	185	0.122549019607843
AX-613718830	185	32.5980392156863
AX-601669725	185	43.3823529411765
AX-614070124	185	13.4803921568627
AX-600347508	186	25.8578431372549
AX-612009909	186	24.8774509803922
AX-601604430	186	39.7058823529412
AX-600368030	186	15.6862745098039
AX-612009970	187	42.156862745098
AX-600367084	187	74.6323529411765
AX-600348749	188	0
AX-606128511	189	50.4901960784314
AX-612011162	190	43.6274509803922
AX-600350041	190	7.72058823529412
AX-612012334	191	42.8921568627451
AX-601904206	191	39.5833333333333
AX-611890871	192	7.9656862745098
AX-611826610	192	34.0686274509804
AX-606569966	193	37.2549019607843
AX-388830460	194	8.08823529411765
AX-602233486	195	36.5196078431373
AX-613363796	195	28.3088235294118
AX-602227960	196	38.8480392156863
AX-606556373	196	39.828431372549
AX-388318788	197	40.0735294117647
AX-613433986	198	39.5833333333333
AX-388280007	198	39.4607843137255
AX-613433719	199	22.7941176470588
AX-613363673	200	0.122549019607843
AX-606555695	200	39.9509803921569
AX-602232926	201	34.0686274509804
AX-602227398	201	24.8774509803922
AX-602232761	202	39.9509803921569
AX-606566993	202	54.5343137254902
AX-602227168	203	21.9362745098039
AX-601648206	203	23.5294117647059
AX-602227158	203	40.3186274509804
AX-606566578	204	32.1078431372549
AX-613430863	205	33.8235294117647
AX-388321433	205	41.6666666666667
AX-601668910	206	29.5343137254902
AX-388767127	206	21.2009803921569
AX-388767107	207	39.2156862745098
AX-117424062	207	40.0735294117647
AX-388067257	208	39.3382352941176
AX-614018770	208	21.9362745098039
AX-613700099	209	10.171568627451
AX-601664597	210	24.7549019607843
AX-388435540	211	39.7058823529412
AX-601664614	211	18.9950980392157
AX-613872498	211	24.2647058823529
AX-600440023	212	39.2156862745098
AX-611811906	212	42.7696078431373
AX-606081920	213	1.34803921568627
AX-173191331	213	10.6617647058824
AX-605482934	214	22.0588235294118
AX-600082593	215	32.3529411764706
AX-600381171	216	30.5147058823529
AX-388903401	217	10.5392156862745
AX-388418856	218	37.5
AX-388088329	218	39.5833333333333
AX-390150257	218	22.5490196078431
AX-600360715	219	25.1225490196078
AX-605555379	219	24.7549019607843
AX-606122628	220	4.65686274509804
AX-600360333	220	0.245098039215686
AX-388421763	220	38.3578431372549
AX-388421745	220	38.9705882352941
AX-388027903	220	39.4607843137255
AX-600360465	221	45.7107843137255
AX-388408296	221	3.43137254901961
AX-601640749	222	24.3872549019608
AX-613127472	222	34.9264705882353
AX-601285666	222	39.7058823529412
AX-600443085	222	38.2352941176471
AX-601640753	223	56.6176470588235
AX-601168632	223	87.7450980392157
AX-605612149	223	49.3872549019608
AX-602747224	223	45.343137254902
AX-601639049	223	70.4656862745098
AX-601591917	223	68.3823529411765
AX-613277503	223	61.8872549019608
AX-602427295	223	52.5735294117647
AX-601672950	223	74.6323529411765
AX-606290912	223	60.2941176470588
AX-599910822	223	73.1617647058823
AX-613833002	223	74.1421568627451
AX-388348757	224	0.245098039215686
AX-389909397	225	10.5392156862745
AX-605764702	225	36.7647058823529
AX-601278685	225	36.7647058823529
AX-605764810	225	10.171568627451
AX-601278667	226	8.70098039215686
AX-601278792	226	39.2156862745098
AX-601286718	227	31.8627450980392
AX-601279093	228	0.245098039215686
AX-612716042	229	41.1764705882353
AX-601629975	230	8.57843137254902
AX-602077062	230	7.84313725490196
AX-386358272	231	36.8872549019608
AX-601280991	232	0.490196078431373
AX-601648831	233	0.122549019607843
AX-613538038	233	22.4264705882353
AX-602263763	234	15.4411764705882
AX-613539038	235	33.7009803921569
AX-606636678	236	0.122549019607843
AX-602759722	237	1.47058823529412
AX-601791108	238	42.5245098039216
AX-602766438	239	27.0833333333333
AX-601791365	239	15.0735294117647
AX-601232206	240	38.8480392156863
AX-389165357	240	0.122549019607843
AX-602070307	240	38.9705882352941
AX-601240593	240	41.0539215686275
AX-601240737	240	0
AX-117414722	240	39.5833333333333
AX-602419258	240	42.7696078431373
AX-602070297	241	39.5833333333333
AX-612749402	241	0
AX-388300467	241	47.9166666666667
AX-614116963	241	43.75
AX-612678928	242	56.25
AX-601651591	242	89.093137254902
AX-601593425	242	77.8186274509804
AX-601567807	243	20.5882352941176
AX-601703601	244	0.122549019607843
AX-601703599	245	41.6666666666667
AX-605869607	245	0.367647058823529
AX-611155687	245	32.3529411764706
AX-602550373	246	24.7549019607843
AX-601567763	247	40.8088235294118
AX-601703495	248	16.421568627451
AX-601706581	249	44.2401960784314
AX-602554701	250	39.7058823529412
AX-602549469	251	0.735294117647059
AX-601571982	251	39.4607843137255
AX-605861079	252	8.45588235294118
AX-601571986	252	39.5833333333333
AX-600843490	253	0.490196078431373
AX-600843603	253	10.2941176470588
AX-606209017	254	34.0686274509804
AX-389983454	255	40.6862745098039
AX-600844432	255	39.828431372549
AX-612447613	256	45.0980392156863
AX-600844523	256	30.8823529411765
AX-602013140	257	21.4460784313725
AX-600857699	257	25.9803921568627
AX-605667823	258	42.2794117647059
AX-605660872	259	56.25
AX-600845836	260	37.7450980392157
AX-389023384	261	0.490196078431373
AX-612449204	261	41.9117647058824
AX-605668093	261	24.6323529411765
AX-602013226	262	42.0343137254902
AX-612379501	262	32.3529411764706
AX-601703004	262	27.2058823529412
AX-601702951	262	21.5686274509804
AX-602542715	263	0.980392156862745
AX-602542786	264	31.7401960784314
AX-602542896	265	18.0147058823529
AX-388305514	266	41.5441176470588
AX-601571660	266	39.093137254902
AX-611144914	267	33.578431372549
AX-601703177	267	40.3186274509804
AX-601567417	267	37.3774509803922
AX-602549468	267	38.9705882352941
AX-611145297	268	28.4313725490196
AX-601703345	268	29.5343137254902
AX-611145501	269	18.2598039215686
AX-601567524	269	0.490196078431373
AX-601700276	270	10.2941176470588
AX-602549410	270	19.3627450980392
AX-601567553	271	2.81862745098039
AX-386422567	272	39.093137254902
AX-601703975	272	40.3186274509804
AX-611150938	273	33.8235294117647
AX-601571868	273	17.5245098039216
AX-388026435	274	0
AX-614142984	275	54.2892156862745
AX-613771609	276	22.7941176470588
AX-606473056	276	32.1078431372549
AX-613212114	277	41.9117647058824
AX-600427050	278	6.86274509803922
AX-601640574	279	27.4509803921569
AX-602198442	280	38.7254901960784
AX-601643974	281	40.9313725490196
AX-606471454	281	38.9705882352941
AX-613209698	282	36.7647058823529
AX-388410598	282	5.02450980392157
AX-601641968	282	22.5490196078431
AX-611611030	282	12.1323529411765
AX-614103939	282	40.9313725490196
AX-602198413	283	41.421568627451
AX-606505688	283	50.2450980392157
AX-601645405	283	18.6274509803922
AX-599818161	283	49.2647058823529
AX-606493716	284	56.4950980392157
AX-606493458	284	34.5588235294118
AX-602206970	285	4.28921568627451
AX-599790499	286	14.7058823529412
AX-601672840	287	41.421568627451
AX-613718930	287	24.2647058823529
AX-613894538	288	51.7156862745098
AX-612443016	288	52.6960784313725
AX-602261825	288	51.593137254902
AX-602077358	288	38.3578431372549
AX-613894472	289	30.1470588235294
AX-613860274	290	0
AX-602343282	290	41.2990196078431
AX-601660582	291	11.6421568627451
AX-612899456	292	0
AX-606307018	292	0
AX-389274032	292	31.9852941176471
AX-605801596	293	10.0490196078431
AX-601432146	293	2.69607843137255
AX-601632725	294	38.1127450980392
AX-606306910	294	26.593137254902
AX-601437903	295	19.9754901960784
AX-601431731	295	36.1519607843137
AX-601437350	296	1.10294117647059
AX-612897649	297	18.1372549019608
AX-602102308	298	40.4411764705882
AX-602085725	298	40.9313725490196
AX-602102244	299	29.1666666666667
AX-601331043	299	48.5294117647059
AX-388400139	300	0
AX-601338050	300	19.7303921568627
AX-388400118	300	0.612745098039216
AX-388400123	300	40.4411764705882
AX-601330916	300	25.4901960784314
AX-388922626	300	83.4558823529412
AX-601630892	300	4.16666666666667
AX-388043664	301	38.4803921568627
AX-601331065	301	20.343137254902
AX-601338483	301	39.7058823529412
AX-600967131	302	22.1813725490196
AX-601622075	303	0
AX-388093900	303	1.59313725490196
AX-599650132	303	37.0098039215686
AX-599626895	304	0
AX-605383557	304	40.5637254901961
AX-599627446	304	38.9705882352941
AX-388360990	305	3.30882352941176
AX-614089645	306	38.2352941176471
AX-614041000	306	38.2352941176471
AX-387785501	306	40.5637254901961
AX-388081887	306	39.093137254902
AX-388080258	306	0
AX-388674048	306	38.9705882352941
AX-614040775	307	30.5147058823529
AX-601587020	307	31.1274509803922
AX-251995772	307	36.1519607843137
AX-599645563	307	44.4852941176471
AX-602611875	308	26.7156862745098
AX-389682465	308	0.122549019607843
AX-388011514	308	34.0686274509804
AX-601725536	309	37.9901960784314
AX-602606884	309	37.8676470588235
AX-605872515	310	24.1421568627451
AX-601728343	311	35.906862745098
AX-602607714	311	31.1274509803922
AX-601984645	312	19.7303921568627
AX-389852799	312	35.906862745098
AX-600684617	312	23.406862745098
AX-612182101	312	10.5392156862745
AX-601841796	312	0
AX-606172771	313	23.6519607843137
AX-600684509	313	41.1764705882353
AX-606679211	313	24.2647058823529
AX-388833489	313	28.921568627451
AX-601588113	313	57.1078431372549
AX-601843219	313	3.18627450980392
AX-599700916	314	41.2990196078431
AX-601170628	315	20.8333333333333
AX-601179178	316	42.7696078431373
AX-602057096	316	2.69607843137255
AX-601168728	316	0
AX-601623093	316	27.9411764705882
AX-602059341	316	1.59313725490196
AX-612700239	316	49.2647058823529
AX-599615627	316	22.5490196078431
AX-611477260	316	7.1078431372549
AX-611511919	316	4.28921568627451
AX-601586330	316	34.4362745098039
AX-601829862	316	29.0441176470588
AX-601828455	316	42.4019607843137
AX-601586258	316	83.8235294117647
AX-601168988	317	27.0833333333333
AX-602059383	317	39.2156862745098
AX-601177311	317	21.2009803921569
AX-599615730	317	27.9411764705882
AX-599595390	317	3.67647058823529
AX-599614371	317	0.122549019607843
AX-387714092	318	39.093137254902
AX-599594426	318	14.093137254902
AX-599593387	319	0.367647058823529
AX-601828397	320	21.4460784313725
AX-599591722	321	0
AX-599591638	321	42.156862745098
AX-388320191	321	40.6862745098039
AX-599611724	322	24.1421568627451
AX-606706477	322	61.5196078431373
AX-602297152	322	50.4901960784314
AX-601765032	322	50.8578431372549
AX-602310487	322	59.3137254901961
AX-601017206	322	41.9117647058824
AX-600848403	322	43.75
AX-600713696	322	54.5343137254902
AX-599611718	323	43.5049019607843
AX-388312562	323	39.9509803921569
